Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,Gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v5.0 (1970 - 2015) of November 2019.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Crippa, M., Oreggioni, G., Guizzardi, D., Muntean, M., Schaaf, E., Lo Vullo, E., Solazzo, E., Monforti-Ferrario, F., Olivier, J.G.J., Vignati, E., Fossil CO2 and GHG emissions of all world countries - 2019 Report, EUR 29849 EN, Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-76-11100-9, doi:10.2760/687800, JRC117610.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Eastern_Africa,COM,Comoros,5.968563563,6.04245672,6.110175916,6.209517536,6.353912724,6.419904944,6.619465494,6.741686966,6.874346552,7.070388919,7.069970616,7.058493974,7.017281876,6.930056715,7.063907639,6.933961794,6.916800234,6.86865268,6.994507686,7.156296079,7.448286037,7.53487325,7.659295625,8.022984216,8.094008899,8.257362345,8.477309129,8.372931645,8.690221227,9.295691695,9.073500787,9.639334197,9.892279343,9.743430034,9.868898137,10.43930126,9.006255321,10.67590911,11.2058466,11.41953424,11.77327233,12.4578096,12.75186021,12.926782,13.49396688,13.94250272,,
Non-Annex_I,Eastern_Africa,DJI,Djibouti,7.234003141,7.588004532,7.835214531,8.037623114,8.498546908,9.197464272,9.66141955,10.99666545,11.75726993,12.13614491,13.08113508,13.01260311,13.15465311,14.13486595,14.82823288,15.67611245,16.36300245,17.44461327,18.60475415,19.69763943,21.02951176,21.39678057,21.54660356,22.01303792,22.60007501,23.8002036,24.89112543,25.60370938,26.44458726,28.0416588,28.5824657,29.70170645,30.162694,31.04808739,33.14878903,33.64534678,33.04064498,32.91721929,31.81208904,31.97572005,31.92450142,32.44999497,32.80085287,31.9955336,32.44951915,32.74766771,,
Non-Annex_I,Eastern_Africa,ERI,Eritrea,85.88200692,86.29222517,85.49804144,86.18838205,85.84205128,84.09928023,84.42138875,85.25239974,86.4145612,87.43561775,88.59583465,89.08951071,89.64091662,91.16983173,90.27182334,93.20505448,96.94055465,94.47105776,95.28026913,98.69697507,100.8307867,101.367883,103.5334561,105.6363827,108.1707963,109.4516967,119.8753568,132.4228612,139.1837252,133.8741981,137.1324532,132.9328139,132.5765237,136.5947035,138.2963416,141.2695042,139.9184853,145.7296623,146.7094302,148.1664723,147.5587331,152.0838219,153.8503148,155.9501509,157.4785298,159.0602361,,
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,1464.098274,1470.655991,1465.656512,1483.061071,1487.402214,1455.386419,1455.864028,1474.578109,1492.098248,1507.193329,1517.543213,1530.702097,1546.719517,1590.228023,1569.694602,1642.594063,1729.71176,1669.044776,1696.924506,1781.899558,1840.918649,1870.195363,1929.178914,1957.803731,2015.44351,2049.399696,2133.817343,2212.342537,2344.972723,2358.131626,2313.095403,2436.384168,2658.662291,2655.18426,2710.144104,2817.761895,2977.620684,3227.059524,3370.247392,3491.75462,3652.353243,3619.967227,3731.533436,3839.117351,3945.989323,4041.812859,,
Non-Annex_I,Eastern_Africa,KEN,Kenya,584.0423317,596.5246675,612.6601541,623.2724083,635.760667,647.0505161,646.7504407,661.869176,708.2163104,762.4307124,720.5738217,721.5777101,776.2463399,844.9824052,872.9643769,870.8308815,888.6013148,895.148681,946.1882059,981.7556547,1002.29383,992.883904,1009.197194,1028.556292,1047.625015,1061.69702,1024.997097,1039.671203,1054.319454,1128.846425,1079.108905,1143.603275,1236.07281,1299.817141,1412.794762,1471.995194,1410.150531,1979.695505,2128.100117,2038.671682,2125.812676,2139.319623,2128.01918,2093.920443,2107.377714,2133.887544,,
Non-Annex_I,Eastern_Africa,MDG,Madagascar,567.7178918,542.098367,553.8311195,568.5040279,578.0457991,584.7874962,585.2111657,613.1817104,640.5113471,641.9929552,658.442007,659.5291489,661.2280383,660.0175716,658.4350188,655.8429857,658.1888288,643.7226314,647.4932359,654.4018364,666.4911387,664.8144517,672.7915118,684.798064,670.2528507,676.7160502,675.7954291,678.726345,694.7680694,699.8034462,705.1775145,653.6078613,637.3185364,649.3889585,660.5708808,727.6829117,737.2192188,746.1971178,754.633944,762.0632822,777.7542269,765.867242,775.3000177,731.8170832,760.5549086,755.081225,,
Non-Annex_I,Eastern_Africa,MUS,Mauritius,13.79081372,15.50533559,15.86181099,15.97375791,15.86962467,15.39869357,16.1283834,16.28946691,16.03155796,16.33566337,16.16734866,16.38025481,16.82113666,16.67706173,16.86061091,17.37290077,17.77922346,17.99174065,18.16620631,18.34882522,18.77404283,18.59844059,18.69140145,18.60979816,18.50580726,18.74428193,18.85230041,18.9256966,19.06011697,18.5044926,18.94850482,18.47885986,18.05636668,18.14622125,18.19414516,18.09139586,18.04129238,17.97984552,18.09060595,18.11938265,18.15716436,18.06441221,18.01920729,17.98536795,17.95702714,18.0061342,,
Non-Annex_I,Eastern_Africa,MYT,Mayotte,0.170362076,0.177543133,0.185371398,0.193557435,0.201842864,0.209997134,0.217946757,0.225917514,0.234356965,0.243925351,0.255088047,0.26802661,0.282653999,0.298779921,0.316118186,0.334369046,0.353460848,0.373427724,0.394502687,0.416821898,0.440634067,0.465855128,0.492577958,0.520093229,0.547675728,0.574843392,0.601405119,0.62746171,0.653126122,0.67883093,0.704727268,0.730804,0.757057408,0.782982138,0.809326092,0.836330598,0.864202148,0.892716326,0.921584754,0.950783574,0.97993489,1.013282646,1.042817504,1.071613284,1.100691406,1.13081158,,
Non-Annex_I,Eastern_Africa,REU,Reunion,4.010603863,4.257756413,4.30546515,4.447639043,4.448005134,4.57870817,4.939388265,5.133039991,5.205694168,5.210600675,5.335664752,5.748582582,6.102984879,6.369790642,6.732896903,7.062296078,7.47529064,7.945730444,8.431727902,8.646230685,9.464629588,10.09144211,10.47261685,11.0191513,11.38932402,11.82860685,12.40581001,13.38223918,14.28685057,15.13456915,15.86590727,17.47173046,18.22927404,19.52503267,22.88430902,23.42313329,23.61941295,23.34780366,23.47431584,23.59422184,22.53479109,22.9011551,23.16257487,21.40031919,21.81354284,22.48772596,,
Non-Annex_I,Eastern_Africa,RWA,Rwanda,52.9068659,54.67761647,55.45367489,57.17942098,56.55721911,57.760828,57.71693143,59.13613015,61.29383548,62.28702084,64.36501754,65.29627857,67.15924235,68.9517129,69.61410108,72.73639818,73.81123945,74.98399687,76.77754323,78.53779068,82.89753612,83.17768996,80.32246926,74.48901643,81.62818521,79.12679132,92.37918888,96.18707021,100.2042402,96.58431184,98.24419777,103.8992773,106.0407063,112.9005732,117.9134585,122.5541054,130.0987022,134.9274558,141.1523578,144.5785697,150.6009966,150.0759381,151.584398,153.2191604,154.5243176,158.5680111,,
Non-Annex_I,Eastern_Africa,SDN,Sudan,974.9370566,996.5627526,1013.595148,1076.206098,1103.51256,1156.497887,1173.919154,1173.697307,1212.51979,1282.87821,1343.77087,1408.246433,1472.229628,1479.539264,1507.453691,1516.977968,1444.619389,1439.44881,1443.927509,1470.269823,1492.788213,1539.493011,1688.730951,1806.877175,1942.887185,1967.565079,2037.534298,2118.015122,2197.818732,2288.975679,2396.258201,2491.503481,2548.649017,2638.685203,2678.628175,2737.682129,2768.062709,2799.156484,2805.330224,2836.896488,2862.234452,2779.224864,2785.390368,2817.636369,2843.80909,2864.998937,,
Non-Annex_I,Eastern_Africa,SOM,Somalia,514.6683546,512.4944766,522.1463755,517.3051202,511.9537532,551.1076431,552.3301661,589.9336215,634.5671512,632.770337,631.5533664,654.7226515,673.6115307,653.2839684,662.6323949,685.4403594,690.9884856,716.8055454,747.211873,744.1995351,699.421321,626.6896824,575.8082497,624.8831393,669.8912437,689.346539,707.6472672,722.9077122,729.5533082,748.866679,761.1549104,783.3993572,795.2396902,805.0671014,813.8220184,832.3860613,805.835749,777.1823757,785.7589212,791.6360898,800.0615254,816.5868606,826.8206355,828.940124,843.409856,854.8011274,,
Non-Annex_I,Eastern_Africa,SYC,Seychelles,0.653396726,0.759524463,0.809520879,0.849564189,0.895103343,0.941727579,0.973999868,0.989288739,1.026750735,1.064440863,1.101542831,1.122063997,1.109457762,1.123121904,1.125112439,1.151979204,1.161184071,1.181721184,1.202994714,1.210217843,1.238963878,1.275998529,1.280048314,1.294535076,1.300724234,1.306834633,1.339454879,1.497846653,1.566697318,1.607532402,1.628690835,1.82340237,2.27736633,2.56346102,3.467920882,3.513236715,4.144569824,3.547100324,3.647363654,3.707302119,3.198547056,3.245960764,3.26091936,2.84420328,2.829058478,2.861257286,,
Non-Annex_I,Eastern_Africa,UGA,Uganda,293.6059298,297.0623956,305.6339021,311.8626318,319.1244973,327.7383231,337.4339062,336.9911311,355.1988975,355.0297875,341.9040151,346.4402771,355.9522321,364.3732584,375.5725851,385.6472518,400.4913106,354.8627089,377.1327288,395.8832085,443.4388777,462.5001848,471.8874126,486.7079395,470.2516721,489.2311803,483.6879722,500.512593,520.2819181,546.3427716,568.3824636,594.4016663,612.3929825,632.1480043,649.3672806,675.6567113,701.4136267,722.1644875,919.1710657,942.491665,971.2170656,1011.595441,1047.686872,1064.956982,1103.115738,1141.21975,,
Non-Annex_I,Southern_Africa,AGO,Angola,1411.769173,1344.884424,1518.461101,1707.646003,1769.769348,1667.608024,1120.787916,1975.195288,2155.850544,2164.96603,2187.369744,2035.246964,2023.13983,2091.616594,2137.529164,2165.988377,2197.54945,2243.535255,2260.288327,2275.864762,1548.718656,1637.731746,1727.291655,1684.07068,1508.696892,1683.766737,1925.185397,1880.244787,1894.270078,1748.523604,1493.939425,1436.345437,1398.447618,1390.46591,1527.57725,1550.199312,1332.717121,1307.436491,1340.3113,1332.925022,1457.665132,1465.754878,1475.411154,1483.063376,1558.92259,1728.556541,,
Non-Annex_I,Southern_Africa,BWA,Botswana,150.2273343,168.4567317,194.514643,211.2779396,234.4153729,259.0603497,291.6407653,321.9808036,335.8510532,354.5694728,379.4044747,433.7850923,485.7418841,532.379396,582.5337726,632.482091,730.7044629,836.4673232,960.6637473,1087.184758,1221.275533,1286.213704,1363.833864,1442.313404,1544.509672,1659.68605,1716.715756,1789.816281,1868.282446,1951.998613,2027.054462,2076.848082,2110.093653,2162.460404,2220.183226,2281.590033,2377.949578,2471.140194,2571.870883,2674.955011,2784.798034,2877.384061,2970.733599,3058.168486,3133.00313,3237.179778,,
Non-Annex_I,Southern_Africa,LSO,Lesotho,45.95110095,43.51710989,42.50836829,42.37905036,43.96919545,44.91960664,44.27142492,40.73872815,41.32910709,43.01872928,45.8825562,46.38516024,47.42464123,46.17893741,45.88744359,47.78853545,48.37715289,54.93278773,54.67489635,52.21746323,51.891563,52.55959526,57.59642274,56.81539502,54.97195298,53.89819747,52.30634155,51.0813024,50.52971383,65.36618269,63.1013985,64.46180137,60.55032645,61.29268748,60.51047659,64.79200545,63.45101393,63.86865054,63.4051658,63.60574372,64.30202292,65.00051287,66.24691885,64.14379704,64.71940608,63.8049962,,
Non-Annex_I,Southern_Africa,MOZ,Mozambique,210.1988166,215.2380491,212.3756485,216.8960196,219.8963704,222.8527634,219.0614861,219.3320848,220.2608051,224.2576958,226.9832471,231.7958004,229.1025156,226.8769843,229.2219107,231.2997432,223.8263567,222.3389578,223.6828996,224.396607,227.1923464,231.1375308,238.6561273,245.9945749,251.6120526,257.834168,267.1831472,273.6222277,292.6142579,297.1553747,306.6539796,307.1987949,341.0922509,322.5430162,349.7075232,403.2951458,409.3764099,429.0716178,438.9734524,422.0330558,439.9619922,466.8906807,579.2393858,614.025767,642.4888565,650.8597879,,
Non-Annex_I,Southern_Africa,MWI,Malawi,59.0512114,62.6996357,67.64726402,69.18629661,72.98283726,74.56750461,79.39762323,82.04342079,85.36848218,87.38788646,88.52987221,90.68515019,94.40772313,96.67574504,102.0054892,109.1190232,112.4419516,117.8951559,113.1138437,116.2838522,124.0299929,125.0006791,122.8639563,125.9270234,120.266491,122.1347701,126.0541315,124.6673996,133.9544952,141.0636735,148.1478518,153.773151,157.2828257,161.1332692,161.8056804,168.5508226,175.0239188,184.1668855,192.555272,198.8269133,207.1490837,218.4052239,227.2164292,235.5842927,248.7309166,267.8967159,,
Non-Annex_I,Southern_Africa,NAM,Namibia,152.6336505,155.3409276,158.075362,160.6065453,176.174244,126.8577008,126.5881855,145.3250937,146.3473366,153.6859766,160.5918015,133.8376182,121.5074892,117.1256052,120.404712,120.6126248,128.1438276,121.9603037,130.2286078,135.0144991,140.7786897,149.6489909,146.483877,139.281719,138.6851847,138.0704544,137.2521539,142.6947426,148.8329513,156.0461511,171.9735027,171.179459,166.7731339,169.058929,168.8556362,211.9097586,174.1935413,173.2830052,186.2673075,183.0214692,181.388324,180.4418277,209.9029636,192.4177823,208.0943382,205.2929582,,
Non-Annex_I,Southern_Africa,SWZ,Swaziland,40.2451656,40.80404352,42.91105637,44.42870503,45.18844631,46.28372587,49.24789175,47.58137417,49.5267586,50.88559204,50.8821229,50.77237695,50.40751653,51.35448551,50.16344768,51.76843727,53.51033035,52.93284925,52.79782156,53.84910636,54.22734188,58.56842266,59.69435839,54.02196292,55.43932837,56.23558496,59.53519613,58.30929392,55.94418008,60.13838396,57.51602284,55.46144357,56.14518415,57.95355463,59.53216823,59.12901698,56.99525371,58.36629793,56.78852611,53.21620921,49.02503292,47.90147734,48.42440412,47.55551197,47.98968849,48.01941055,,
Non-Annex_I,Southern_Africa,TZA,Tanzania_United Republic of,577.7360812,584.1101205,590.2175243,590.8601294,605.3568299,622.2983475,653.0491683,662.187926,679.6376187,694.6879644,704.2163149,728.9673417,747.9568522,751.8754898,735.3119301,747.1008534,764.2677585,790.4784077,799.6825096,817.5091481,829.0120436,840.4016794,845.4058748,867.5067922,881.5996401,969.8318973,930.4942955,932.0545425,991.505044,1083.502661,1101.8794,1136.641116,1193.09577,1234.643247,1250.818449,1293.108823,1337.427318,1351.288011,1424.943826,1447.277283,1520.148784,1624.380613,1658.812052,1757.124935,1833.955479,1902.303212,,
Non-Annex_I,Southern_Africa,ZAF,South Africa,1450.950418,1457.093259,1473.27755,1528.231412,1587.130425,1644.27118,1681.532545,1744.167057,1787.003435,1900.110012,1932.430612,1996.378109,2079.101612,2119.193321,2209.622589,2240.024755,2255.619446,2289.729927,2345.729379,2423.531861,2484.065931,2506.825318,2470.892542,2524.092858,2537.51666,2598.801327,2633.044736,2762.593835,2791.7291,2797.461099,2807.966718,2815.61801,2827.207705,2920.729299,2961.191102,2996.6673,3008.832974,3082.901668,3151.156544,3127.62667,3158.265909,3161.334087,3237.94175,3243.034323,3272.416958,3246.916882,,
Non-Annex_I,Southern_Africa,ZMB,Zambia,149.6006733,152.7091833,157.3325556,161.2119895,164.1006427,169.9849738,181.7623747,188.030218,192.5901749,198.2727775,200.7075038,209.7513998,219.3740416,218.7881717,218.2164515,232.7707884,241.879917,248.4854839,254.9914996,260.4734866,270.4526867,277.8632503,281.1341555,277.6183507,271.6475516,267.1285726,264.4935932,289.1717631,297.3780551,312.6458557,308.1658497,316.9642276,315.3284476,316.9838557,321.8778245,336.2426515,352.549312,345.214352,346.8597741,385.2085203,397.0553049,383.259111,446.684056,459.9284755,470.8913985,467.737158,,
Non-Annex_I,Southern_Africa,ZWE,Zimbabwe,331.1828637,348.235488,349.0496516,354.4462217,360.8524407,375.5127209,384.7148845,392.7237944,368.1045997,345.2683272,333.3145939,340.0306332,359.9954249,361.9409856,368.8814805,383.7546545,404.9459669,422.7393334,426.5878374,432.4055941,467.2731271,424.2296228,452.5370394,371.7469722,379.2260211,387.1220986,435.2807967,437.1758144,453.6640623,489.8154818,504.5015477,511.0692669,480.7577036,464.8098522,457.3318596,462.5710694,457.536277,462.6085095,455.7498235,480.7111844,504.3960131,522.1893679,529.9246803,536.5496865,485.5244139,480.8258242,,
Annex_I,OECD_Europe,AUT,Austria,476.2096514,484.8171934,482.9717977,490.0744787,494.4916126,492.0898786,492.5696756,496.9828837,513.8109953,523.0523929,525.5741419,523.4091871,529.775378,528.416412,537.3507,543.4277543,540.6168364,533.8224932,536.9182588,527.3530402,522.5096874,524.6687305,514.2206587,504.4843927,493.1845889,480.5199246,473.9410618,464.6139931,456.018448,453.9064846,448.4560859,446.649371,448.9829151,469.8540366,435.3760267,428.4576639,425.960637,417.8668515,418.3630504,411.845927,420.4856441,416.4790351,410.2709784,416.5631378,411.1374921,398.9576543,,
Annex_I,OECD_Europe,BEL,Belgium,724.2417575,714.7419696,708.8410801,722.1522383,734.5509115,723.5372482,721.9232418,730.0032324,738.4334361,743.998934,746.1008976,743.7223514,743.4209182,738.2128883,748.6514608,756.3910188,741.7527727,722.6571543,688.558551,693.8860831,694.7085048,700.7981913,696.5987554,688.4366815,699.415365,712.0536601,692.7410132,686.1544082,677.7681753,689.5149476,696.5161302,682.0212746,671.3773748,681.3783826,705.3167341,690.8769276,682.5070628,679.0349706,683.8244818,689.5081539,683.4429622,683.541981,678.1544498,680.8524346,679.100144,687.3762152,,
Annex_I,OECD_Europe,CHE,Switzerland,238.8882116,238.1581193,240.7342887,249.4314217,251.7598537,248.9408432,252.2697276,253.3673683,253.7596777,255.6696326,257.304472,252.0779635,251.700295,256.8399609,257.9640167,257.7458302,256.6814025,253.154069,253.6424953,255.5892921,255.9305368,254.6933622,247.9432112,240.5075549,235.4605528,231.6768527,229.9129665,223.7924003,220.8941774,214.7197793,211.9260048,213.2738135,210.0972719,206.1543459,204.1759859,205.4591301,205.421332,206.1340274,208.864427,208.5956095,209.8735223,207.081668,206.6939061,213.7090643,216.7043739,218.2064604,,
Annex_I,OECD_Europe,DEU,Germany,6564.964154,6661.327843,6523.476229,6491.930461,6524.638658,6462.406133,6452.557278,6383.653434,6410.289659,6523.17386,6548.64963,6507.323677,6405.622868,6222.614864,6159.736097,6209.750849,6157.819571,5990.761692,5876.533592,5837.114105,5698.720582,5465.078231,5187.604999,5008.039058,4840.189007,4751.975456,4579.826282,4400.455908,4186.401625,4014.539919,3904.900376,3782.28331,3715.059516,3608.549675,4050.431794,3547.46329,3600.457333,3746.282689,3499.216451,2871.935779,3526.706561,3581.551173,3223.23498,3147.282721,3162.740558,3151.807786,,
Annex_I,OECD_Europe,DNK,Denmark,373.9532335,371.4135555,380.7027296,387.4240998,391.0453111,388.713728,391.8363101,394.9055129,401.8557759,404.0005418,404.6412844,400.4093445,395.4002413,395.6844238,386.5331701,383.0035308,379.8234862,374.7166725,366.3748183,367.5772824,370.5067358,380.475183,383.2902184,391.1962335,386.5957466,371.3029387,404.0125995,383.046662,374.9925586,364.1783368,374.5065942,380.2911179,375.6382371,372.0283356,368.6405242,366.1854426,365.5521341,371.6880973,368.997162,362.2045114,451.4083729,439.1806153,406.2335946,364.4849731,360.2173574,356.4495391,,
Annex_I,OECD_Europe,ESP,Spain,1097.314358,1123.448246,1140.535486,1147.490203,1145.44757,1149.207089,1163.884642,1195.309071,1213.177599,1212.386781,1236.07382,1253.633883,1334.763175,1318.768185,1325.179913,1324.350726,1366.876974,1311.15788,1408.641939,1429.350181,1449.909896,1466.105202,1478.876846,1464.064065,1475.735781,1500.052873,1518.429545,1583.679608,1609.030406,1627.802995,1657.892581,1692.603479,1720.095845,1721.488654,1722.2142,1712.512447,1716.787745,1753.413838,1714.038981,1802.604842,1752.920408,1732.769935,1684.813212,1630.220499,1664.762218,1714.684639,,
Annex_I,OECD_Europe,FIN,Finland,699.8970518,712.1806395,719.6160431,724.0846393,720.5589975,685.5787829,696.8686899,698.0699461,716.7371295,738.0073429,743.2600731,741.3183995,721.066441,733.1433413,713.1812938,714.4639455,715.6544809,722.8742207,724.3221783,729.3030979,783.6540792,782.818017,773.6944571,780.0154644,790.131324,763.8905953,728.1768991,726.3408982,695.4700927,758.5201582,750.7508315,758.51012,733.69818,762.3876247,883.5717899,812.6452964,910.1255606,764.3969169,780.1153981,784.703136,818.4527854,822.6818336,903.1723191,901.8705873,908.7187453,912.2576902,,
Annex_I,OECD_Europe,FRA,France,3795.83785,3747.321919,3683.448313,3649.101444,3644.355853,3668.289958,3670.963456,3671.635171,3648.795682,3666.574342,3651.119807,3629.993785,3593.508976,3595.242097,3601.321395,3543.663732,3539.532291,3436.349575,3323.155271,3313.016384,3300.834939,3236.550229,3216.22599,3128.29637,3059.796227,3036.048094,3010.482484,2954.795849,2922.332893,2891.367634,2965.261197,2948.267558,2893.866585,2838.795707,2812.37425,2774.431114,2744.17485,2761.370004,2768.127986,2720.224154,2735.836433,2660.348492,2660.439158,2656.680209,2602.223802,2615.834625,,
Annex_I,OECD_Europe,FRO,Faroe Islands,0.821995709,0.795038197,0.812641038,0.808434656,0.804078378,0.793623756,0.823163556,0.822734921,0.810086999,0.788613718,0.786153894,0.777111267,0.769280924,0.774087766,0.772887523,0.764934407,0.76152516,0.772541317,0.775048107,0.774240202,0.777330341,0.7785506,0.778819399,0.779620065,0.777226969,0.775093208,0.77413915,0.773332653,0.772836987,0.772372821,0.772019363,0.771162254,0.770234574,0.769236894,0.768198305,0.767116496,0.68589297,0.686096135,0.686238365,0.686374681,0.686508117,0.694937118,0.703339991,0.70359924,0.720220569,0.726511536,,
Annex_I,OECD_Europe,GBR,United Kingdom,7125.556758,7433.389477,7081.878871,7303.26381,7075.910137,7210.417865,7124.577954,7010.931969,6980.795696,7061.927609,7062.03052,7033.36161,6997.063477,6953.114862,6076.678701,6595.016095,6875.774409,6763.897957,6734.851951,6633.459081,6437.049444,6750.114187,6782.871025,6898.384012,6979.279662,6989.272572,7241.13835,7310.617752,6831.050191,6306.513223,5975.503611,5853.273435,5605.098961,5463.620243,5264.817973,5073.970982,5236.67968,5124.423414,4694.503041,4068.995878,4081.9327,4230.846666,4160.474859,4094.53198,4092.598563,4234.358054,,
Non-Annex_I,OECD_Europe,GIB,Gibraltar,0.295120177,0.311273597,0.310591102,0.314163203,0.314130413,0.316980453,0.316095833,0.317441039,0.317656599,0.321454657,0.322659344,0.321778509,0.32146076,0.319881982,0.318779045,0.319843026,0.317384188,0.32181439,0.326358369,0.322975155,0.320038578,0.324266845,0.33296501,0.333454569,0.336708535,0.336414174,0.336474718,0.337830814,0.339257367,0.340227452,0.341080286,0.340332587,0.338354261,0.336291685,0.336223263,0.333630458,0.335924032,0.338833048,0.340263904,0.343405419,0.344557244,0.345948009,0.348198083,0.351620986,0.355421949,0.35890911,,
Annex_I,OECD_Europe,GRC,Greece,400.4790533,407.6176246,418.338086,436.280306,458.7809002,465.4481915,469.3337845,467.7844926,474.1683015,478.359232,478.4430113,482.0214996,482.4056742,484.8844973,486.3697648,490.5258954,495.0512023,504.2615969,509.5924227,513.9455439,526.0642249,524.5179115,526.3983439,529.339559,534.9512868,541.9889366,547.0828962,555.3792209,561.7548915,560.0114377,567.2658968,543.1203143,549.6022587,554.0776682,558.7127929,565.7050139,571.1635672,569.2548253,566.936919,544.7964718,526.8815567,514.7268115,506.4409863,486.8593644,482.5082833,477.2626593,,
Annex_I,OECD_Europe,GRL,Greenland,0.713037635,0.739446894,0.758384114,0.651602008,0.661388598,0.656175545,0.654280417,0.613838348,0.638336042,0.64567337,0.662648595,0.69180747,0.70099203,0.69858164,0.69458884,0.699678593,0.705092393,0.711896325,0.716678125,0.72253155,0.726918352,0.728119843,0.732603833,0.732365018,0.731919004,0.731643883,0.731525794,0.731444838,0.731564458,0.73186139,0.722611981,0.722474359,0.712363268,0.715753888,0.761371175,0.762297756,0.76199761,0.768991427,0.769043347,0.762843141,0.768693154,0.77216709,0.76581829,0.76626526,0.764957141,0.7669776,,
Annex_I,OECD_Europe,IRL,Ireland,482.6447903,497.5054342,499.3115603,522.6920447,550.8884948,550.8656205,540.7813736,550.8097799,557.8265415,567.8276607,570.6175776,557.0951426,566.2773925,578.7661839,587.6862624,597.1906083,594.9456608,588.2551795,593.5682217,609.9457058,643.9755397,659.2969361,666.0672532,677.2244105,682.3396839,687.5870074,693.1551248,668.1776327,661.1151937,688.5154242,736.6671943,748.4270734,754.4536654,759.8343401,752.2158298,735.0177108,743.2545655,717.2143489,704.3383117,695.0524334,683.7794762,685.4407816,708.5965837,705.7723883,704.6347291,716.0291495,,
Annex_I,OECD_Europe,ISL,Iceland,13.22014993,13.00587782,13.83440626,14.59341802,14.86571384,14.97658091,14.80440521,14.98035223,15.29115318,15.17294248,14.07235273,14.36087881,13.76439649,13.8215782,14.19114056,14.36448345,14.05153716,13.55208818,13.36999646,13.24327999,13.60685379,18.86447028,18.70631036,18.84213054,19.30021228,19.35584551,19.66706408,19.86111549,20.18492569,20.35796348,20.14176513,20.41716456,20.26023972,20.24244806,20.38466997,22.24102636,22.38376204,21.73015771,21.64560133,21.04825439,21.09979476,20.39134212,19.64065376,19.32474289,19.96646245,20.86963708,,
Annex_I,OECD_Europe,ITA,Italy,1979.397602,2097.180531,2106.926912,2136.87857,2124.010572,2096.801704,2147.109889,2165.936949,2171.344486,2192.432366,2185.397093,2165.04372,2157.825555,2091.762147,2187.159203,2185.349104,2175.874889,2173.336574,2179.074004,2185.324147,2175.888618,2159.474241,2094.54188,2049.96154,2069.815076,2082.038935,2136.217588,2142.969432,2138.331289,2137.487298,2176.513089,2044.757497,2074.621327,2031.605627,1947.770517,1939.764368,1896.783736,1899.321582,1894.293909,1869.774287,1872.836504,1758.444335,1776.604615,1742.201211,1673.05199,1639.083723,,
Annex_I,OECD_Europe,LUX,Luxembourg,20.59600682,20.53944865,20.44391439,21.00825057,22.05275872,21.8927371,21.76486396,21.97184719,22.39448938,22.79286755,22.97016776,23.08290082,23.05958135,23.13397247,23.31728995,23.59740197,23.50541301,23.56204152,23.36270331,23.59023103,24.01225268,24.41782481,24.29385792,25.3871249,24.91262,24.73736883,24.30594405,23.75084375,23.38905646,24.02552541,24.85982686,24.44133818,23.89860431,23.22979532,22.79434856,22.26803959,22.37461152,23.07455883,23.19763517,23.41203952,24.53089381,23.43644118,22.75383496,23.15611415,23.38469486,22.87972444,,
Annex_I,OECD_Europe,NLD,Netherlands,1179.703423,1233.846526,1286.720018,1341.096054,1403.628592,1420.167164,1443.799813,1449.126427,1458.082726,1485.628382,1504.292394,1492.078722,1467.649113,1499.338673,1512.645334,1520.036861,1515.468049,1496.446006,1451.673953,1472.661438,1477.729382,1415.120348,1387.366953,1354.110306,1287.801025,1288.617925,1339.263051,1469.10329,1298.897121,1209.424356,1121.539697,1104.048587,1036.19452,972.1205534,935.355427,987.4531351,987.9062702,990.3298678,981.4394729,915.5353035,903.4946913,864.9297609,911.4385573,906.1241483,865.284623,853.6425303,,
Annex_I,OECD_Europe,NOR,Norway,268.4345894,271.5694721,280.0892329,280.3928322,280.053034,281.3211397,300.2229704,305.6523121,335.5754156,365.3135862,398.0879206,400.0296118,397.9282645,413.225402,430.8471333,438.7401555,442.5642166,468.564068,482.3186994,527.4318396,536.9735399,564.9708208,600.1034555,619.8301551,669.8213968,706.0480915,763.1773823,781.0656596,759.6293446,765.4240154,813.7009131,835.730705,871.6134714,916.9879988,914.1058132,875.9112895,879.6472797,907.8508844,919.3813315,895.1185478,871.330143,835.4305441,785.3812045,771.1318641,766.4834054,798.4567742,,
