Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,Gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v5.0 (1970 - 2015) of November 2019.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Crippa, M., Oreggioni, G., Guizzardi, D., Muntean, M., Schaaf, E., Lo Vullo, E., Solazzo, E., Monforti-Ferrario, F., Olivier, J.G.J., Vignati, E., Fossil CO2 and GHG emissions of all world countries - 2019 Report, EUR 29849 EN, Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-76-11100-9, doi:10.2760/687800, JRC117610.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Eastern_Africa,DJI,Djibouti,0.253093191,0.258027505,0.263816094,0.261485877,0.270193524,0.292395607,0.309932649,0.336206012,0.353266621,0.363486933,0.400566886,0.376202602,0.378855532,0.407912939,0.423737127,0.452441432,0.470411502,0.50469346,0.53436184,0.593136313,0.614482573,0.627928306,0.622582165,0.644352718,0.664302662,0.722026723,0.75279545,0.76688916,0.774172404,0.805786241,0.806503757,0.81374664,0.81466429,0.820781862,0.829987573,0.834681254,0.823569394,0.829296064,0.808053629,0.812296043,0.812657654,0.833062088,0.843137964,0.811902338,0.815889445,0.818352088,,
Non-Annex_I,Eastern_Africa,ERI,Eritrea,2.537240728,2.550960195,2.524674024,2.531392623,2.500681058,2.444999716,2.42379401,2.439618685,2.45825908,2.474980921,2.499066593,2.491361207,2.486119684,2.535216505,2.455677305,2.545904244,2.672297023,2.532128604,2.563421484,2.668170762,2.72638893,2.727834552,2.779174382,2.773663608,2.998799569,3.062259854,3.452510421,3.91143589,4.108314422,4.093924916,4.200549713,4.064742991,4.008433347,4.164565056,4.182096366,4.241383596,4.025051004,4.345070685,4.355736832,4.389586256,4.21383565,4.447426937,4.468454501,4.504466697,4.53161507,4.556834304,,
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,45.79877375,46.30487677,46.04897971,46.30083976,46.29657568,44.94360894,44.26541178,44.6866979,44.97194441,45.45000176,45.54986377,45.53790835,45.65185652,47.09585013,45.16784127,47.39486231,50.54468945,47.36926444,48.04507079,50.68942878,52.36528383,52.72043014,54.22980106,54.58780366,57.91617963,58.71678684,61.75528822,63.77700289,68.46090767,68.19282512,64.07052572,68.95756985,75.93974576,74.09334654,76.50034307,79.82161959,85.58854634,93.96245908,98.42445333,103.0432558,107.8157241,106.724798,110.9969103,114.7886122,118.7164252,121.8611327,,
Non-Annex_I,Eastern_Africa,KEN,Kenya,18.36639813,18.84093555,19.37319944,19.42938837,19.53051495,19.88365775,19.5941518,20.14157532,21.79020794,23.46362736,21.24913816,21.04274929,23.21216895,25.77254829,26.16486712,26.19733491,27.11421866,27.04700921,29.06317736,30.09620983,30.4886104,29.72566072,30.01870241,30.1794088,30.80764112,30.75327874,28.93623632,28.89130043,29.02253888,31.52541049,29.35089913,29.45772721,30.51890883,32.16984907,33.80787795,33.6915965,32.69933332,48.12133758,48.89410433,47.95824526,48.59243807,49.74630501,48.91311124,49.44591182,50.17386999,51.21334375,,
Non-Annex_I,Eastern_Africa,MDG,Madagascar,17.4723734,16.37881635,16.76992009,17.05662163,17.3901621,17.62193955,17.74708963,18.02493654,19.69952162,19.63752663,20.20498167,20.47527748,20.43065493,20.34543922,20.48766223,20.23378465,20.34438834,20.40429028,20.35960777,20.32417664,20.49515281,20.61696754,20.70606516,20.81128048,20.79604886,20.9563812,20.92858852,20.88643057,20.7605485,20.60126587,20.16367727,17.72183838,16.47986569,16.81824835,17.08200518,19.61779808,19.79605147,19.97235701,20.14059302,20.31030663,20.50614813,20.74642722,20.76550121,20.69489703,21.10710427,21.25615092,,
Non-Annex_I,Eastern_Africa,MUS,Mauritius,0.479607006,0.479404431,0.486086703,0.481328797,0.429255695,0.441142413,0.430419403,0.504454282,0.464795941,0.452030278,0.4590751,0.445533843,0.45058507,0.46735224,0.474117318,0.483096907,0.489048233,0.555874046,0.524435035,0.548112218,0.614535139,0.610715283,0.627448195,0.609475881,0.640364661,0.672254439,0.682662207,0.662292088,0.676384414,0.680735348,0.743675438,0.630061224,0.590553093,0.567458582,0.671466521,0.677758015,0.693866308,0.692645344,0.679075679,0.684539985,0.706072675,0.715275315,0.638110544,0.61946906,0.642610787,0.657115042,,
Non-Annex_I,Eastern_Africa,MYT,Mayotte,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.95E-07,7.80E-07,4.39E-06,8.09E-06,8.33E-05,9.75E-05,9.75E-05,9.75E-05,0.000107241,,
Non-Annex_I,Eastern_Africa,REU,Reunion,0.137962795,0.13694174,0.133109565,0.14417321,0.147415663,0.149061832,0.170564422,0.189596308,0.161756583,0.141691127,0.13949964,0.172717346,0.164554161,0.175449594,0.174592042,0.175583679,0.181380192,0.209008915,0.212072285,0.206056212,0.237125085,0.270500117,0.259620467,0.270806825,0.268287638,0.288753594,0.292605059,0.302954921,0.311154062,0.311144322,0.315313377,0.33094179,0.333250973,0.34652478,0.361831427,0.359491928,0.3623052,0.360735449,0.368370654,0.377961377,0.359592003,0.403767076,0.412144074,0.349355866,0.361212202,0.374501312,,
Non-Annex_I,Eastern_Africa,RWA,Rwanda,1.750247055,1.799150999,1.771207739,1.814729318,1.735058223,1.825335761,1.809559468,1.852525493,1.913275755,1.936243713,2.000752043,2.038683919,2.103078492,2.19141528,2.098135165,2.324727993,2.222035148,2.200630323,2.138797001,2.162581048,2.208157303,2.293359504,2.214620007,2.014672766,2.008093178,1.902235908,2.291399794,2.313491955,2.490651121,2.45402098,2.453302221,2.641461435,2.73010313,2.973144669,3.125821763,3.305561279,3.764340352,3.964354227,4.210997546,4.361133874,4.625972552,4.50250204,4.595483726,4.619156797,4.559172084,4.621925779,,
Non-Annex_I,Eastern_Africa,SDN,Sudan,28.76097542,29.30382093,30.20972399,32.05395787,32.78780195,34.98993549,35.28081036,35.22544566,36.51111193,39.17801305,41.71656293,44.06870258,46.2306389,46.06249956,47.11904912,47.65648371,44.43356611,43.68415812,44.25091779,45.01755423,45.79428008,47.36535278,53.0964416,57.93888462,62.16943146,63.07387421,66.046439,69.05406746,71.79257059,75.22662992,78.8951427,82.48405905,83.70718915,87.59123717,88.66003115,91.31671461,92.05623726,92.5092338,93.02594527,93.5744122,94.01537457,90.72198242,94.59634598,95.59503094,96.53109197,97.3619887,,
Non-Annex_I,Eastern_Africa,SOM,Somalia,14.09805531,13.77269804,14.11137072,13.90608501,13.19717765,14.45942219,14.23965793,15.46068978,16.85258095,16.66213004,16.50824655,17.12903865,17.64956167,17.0043656,17.35555558,17.99387256,18.23446296,18.90219973,19.91962172,19.72821423,17.73602479,15.18963404,13.39441084,15.54439328,17.3393155,17.97076013,18.46929097,18.86807319,18.4466561,18.28692067,18.59515665,19.15426771,19.31246265,19.28168994,19.59727303,20.02279329,18.8958716,17.68179434,17.70096514,17.71312132,17.86188188,18.03561765,18.17756763,18.20886495,18.31014968,18.4291123,,
Non-Annex_I,Eastern_Africa,SYC,Seychelles,0.013111821,0.01495427,0.016824053,0.017457319,0.018308508,0.020005179,0.020861316,0.019519979,0.021426687,0.02313687,0.025442233,0.02571798,0.023400663,0.027719809,0.027665146,0.029056374,0.0310856,0.036480213,0.037680723,0.039083534,0.037316871,0.043093419,0.040502383,0.040344699,0.040680999,0.04376068,0.04326872,0.049034483,0.045967082,0.046101791,0.041525984,0.037998412,0.050776641,0.052586158,0.053165547,0.052477357,0.064959373,0.057181122,0.060329099,0.065031536,0.057204538,0.073201055,0.074910134,0.059880852,0.060873761,0.062301242,,
Non-Annex_I,Eastern_Africa,UGA,Uganda,10.07705691,10.20449928,10.59860697,10.726468,10.98620518,11.50307571,11.796697,11.61884552,12.47852168,12.14887705,11.30549994,11.52617445,11.79852662,12.1891659,12.44082098,12.63109435,13.08353921,11.18642905,12.08761455,12.832987,14.52570737,15.11016912,15.39388611,15.92163187,15.25868494,15.78687713,15.44206154,15.94850443,16.73933395,17.24866209,17.60127705,18.35317245,19.18141915,20.10087737,20.58413773,21.23099042,21.78708929,22.43686786,30.38859697,31.34204069,32.32646919,33.42416018,34.46520991,35.01358036,35.95442894,37.18072185,,
Non-Annex_I,Southern_Africa,AGO,Angola,6.05085201,6.397103199,6.583632703,6.662060694,6.752267733,6.849139312,6.55255248,6.647015937,6.872579683,7.087270837,7.281754527,7.389655865,7.503456464,7.628215201,7.750576896,7.914526779,8.019569275,7.902770267,7.780029434,7.662656563,7.634113266,7.872554269,8.139069892,8.161064982,8.284900887,8.343873633,8.934073035,9.455264761,10.1385443,10.20708421,10.58104776,10.7362147,10.82741722,10.95330651,10.94614747,11.68172414,12.06306192,12.53279142,12.97666417,13.56420724,14.10041379,14.61670699,14.88768939,15.66916862,16.21239715,16.8070501,,
Non-Annex_I,Southern_Africa,BWA,Botswana,3.319711071,3.434252991,3.942273173,4.066610434,4.434287804,4.857975208,5.43965208,5.872295605,5.465591851,5.402138456,5.557436338,5.713050632,5.686179724,5.402993073,5.164579126,4.824689091,4.750252765,4.731636823,5.16990422,5.521325372,5.94675318,5.069579591,4.627378655,4.216248012,4.673455849,5.597271122,5.031900339,5.102851245,5.254177836,5.617101109,5.650879247,5.393523992,4.500471388,4.4168387,4.4434203,4.645435123,4.686201393,4.647363143,4.838217193,5.146332547,5.493126907,5.342033505,4.846542326,4.584721998,3.854777095,3.961555007,,
Non-Annex_I,Southern_Africa,LSO,Lesotho,1.70062098,1.605242155,1.560821889,1.532775082,1.594675523,1.641177052,1.607978801,1.488016907,1.500669655,1.563604931,1.666428195,1.666466499,1.705865572,1.644032231,1.619670963,1.696379601,1.715159756,1.976747415,1.981916579,1.871771443,1.920266573,1.901623939,2.095160027,2.086077467,2.0151495,1.959364116,1.877793366,1.849333572,1.742829278,2.337411127,2.210372634,2.225614655,2.039537364,2.031865363,2.013273774,2.18204882,2.154594984,2.173937743,2.088103908,2.082412179,2.089553957,2.085255936,2.10898309,2.011727946,1.991119507,1.905429627,,
Non-Annex_I,Southern_Africa,MOZ,Mozambique,4.7041159,4.884189637,4.770102853,4.976765041,5.047918994,5.031445076,4.831397241,4.871867438,4.92215395,4.958738997,5.083691976,5.139170496,5.066022747,5.020239167,5.104798771,4.871920249,4.573909154,4.476123366,4.559693636,4.546832246,5.076585269,5.227131359,5.453559521,5.799304764,5.991204278,6.244770403,6.456481841,6.527896093,6.931941415,6.959040291,7.567737392,7.050266676,7.349733597,7.39708156,7.748134051,8.154899998,7.479001949,8.192100077,8.546528564,8.288214214,8.464837652,8.925867586,9.37529197,9.484186463,10.21251188,9.53441854,,
Non-Annex_I,Southern_Africa,MWI,Malawi,1.878299956,1.933009945,2.03955004,2.116976455,2.224104411,2.277255796,2.444773084,2.51198405,2.596881224,2.609071373,2.652018525,2.880776992,3.00116298,3.065194542,3.216752668,3.433719598,3.519511922,3.696107855,3.341842878,3.35199825,3.435560743,3.472178776,3.466636412,3.496996005,3.179568375,3.364842987,3.4743915,3.468335267,3.742001642,3.727934162,3.787151798,3.697809613,4.116778396,4.256045241,4.297830613,4.487274429,4.841454699,4.982307078,5.477929642,5.89811093,6.575801411,6.821072521,7.196934994,7.637895649,7.97198298,8.830616252,,
Non-Annex_I,Southern_Africa,NAM,Namibia,5.851130092,5.942236781,6.061408732,6.103760757,6.670195943,4.766231549,4.801408349,5.503516784,5.551455279,5.85390157,6.127022657,5.085827937,4.60833886,4.45335284,4.574761718,4.575028605,4.870885252,4.635099947,4.938083995,5.10517382,5.297164672,5.527253134,5.379288593,5.120640691,5.090050021,5.057510576,5.199031717,5.395940081,5.614275807,5.861961447,6.370625311,6.393580801,6.179089758,6.247458499,6.141048756,7.749576593,6.314325747,6.230552839,6.678774903,6.566816717,6.501390672,6.443544718,7.466929718,6.806732676,7.316188999,7.15458895,,
Non-Annex_I,Southern_Africa,SWZ,Swaziland,1.344206899,1.350448975,1.385312221,1.417140937,1.424271203,1.461428031,1.510466629,1.515124847,1.522557962,1.564564038,1.572053989,1.564621888,1.530544253,1.541689742,1.471579345,1.534941195,1.568478565,1.554243487,1.54632431,1.626482068,1.71231659,1.761963593,1.805480945,1.5232991,1.547832551,1.586606879,1.650941319,1.68235812,1.637382033,1.646625524,1.651192173,1.481085008,1.503775497,1.656991352,1.68320026,1.715492927,1.648158158,1.666028643,1.664124565,1.638872054,1.715087275,1.716904659,1.733712895,1.707323015,1.702463573,1.689876258,,
Non-Annex_I,Southern_Africa,TZA,Tanzania_United Republic of,18.97651178,19.16929263,19.45440512,19.59527474,19.97879109,20.54072945,21.24754705,21.82617234,22.32221332,22.88449337,23.16872651,23.89020585,24.24779273,24.85540485,23.94136524,24.68834172,24.96939852,25.54533387,25.55592704,26.24707111,26.30594834,26.76481292,27.02653927,27.44443809,27.6276201,30.91766793,28.66481687,28.84348063,29.81617562,33.69844253,33.05898742,34.0067177,35.37709675,36.49405851,37.35067789,37.74416415,39.64451926,39.91161091,41.04597193,41.937626,42.88163753,46.813082,49.23633407,52.44889141,54.50230075,55.43458804,,
Non-Annex_I,Southern_Africa,ZAF,South Africa,48.24102138,48.2762328,49.06374074,50.10901865,52.01617856,54.03974822,55.08327228,56.42039674,56.46265503,58.573402,58.52167236,59.56596959,58.59056241,56.62138671,57.96329833,56.01745886,55.43329405,56.06179469,57.72245964,59.00585413,60.8556365,61.06403973,67.07488436,66.81951566,66.04415911,67.31772382,72.94289138,74.24427518,73.3466373,70.62538273,65.7581117,67.00624563,70.53900596,70.67612159,72.24478412,72.28295785,69.62690519,70.636922,67.81805724,66.69327824,66.75790088,66.65735254,67.91306322,68.08725435,68.77092026,67.04113833,,
Non-Annex_I,Southern_Africa,ZMB,Zambia,18.55841396,18.76168295,19.04861474,19.38136389,19.71193203,19.7034694,20.12979159,20.36644912,20.33893097,20.4531183,20.38806628,20.54421165,20.51129194,20.06498584,19.86293497,20.24450251,20.16328684,20.44148236,20.48897502,20.57899486,20.61195473,20.67755784,20.26198771,20.94420406,20.4849934,19.80751655,19.65798108,20.48686445,20.27637051,20.87984518,20.19749539,20.34314823,20.19348333,20.25568936,20.24001232,20.62889452,20.73707025,20.14861045,19.94648095,21.9179655,22.8984905,22.40376083,25.01708587,25.54059434,25.65692356,25.60138079,,
Non-Annex_I,Southern_Africa,ZWE,Zimbabwe,12.28953236,12.97424492,13.13218753,13.12024699,13.40320117,14.04733476,13.97230632,14.14663927,13.43796198,12.56789612,12.25303134,12.52392964,13.44588429,13.32226747,13.44065458,14.14988098,14.72330894,15.19598953,15.50789648,15.67174936,16.99323859,14.95930681,15.40218214,12.92148272,13.1026517,12.98874878,15.14435348,15.19954608,15.9221831,17.43818579,17.63062733,17.90729106,16.10842371,14.83579314,14.60991488,14.61406235,14.2949479,14.61391176,14.31836733,15.33570948,16.67128244,17.47185999,17.71469342,17.83219387,15.27093357,15.10188699,,
Annex_I,OECD_Europe,AUT,Austria,18.53431588,19.07452584,19.36905609,20.32550508,20.74437251,20.26133661,20.80254765,20.86016963,21.03506228,21.29519165,21.25309618,20.66105936,19.82243915,19.49635362,19.69807407,18.67954019,17.92856788,17.13340428,17.74924783,16.41039455,16.32317822,16.4651888,15.87370836,15.83395514,15.58911515,15.39811263,15.71617225,15.501416,15.54414647,15.42215973,15.41314518,15.64554003,15.3799014,15.41446308,13.48166201,13.60072977,13.53433323,13.39137336,13.31737748,13.04427855,13.56751101,13.574711,13.32430025,13.35869895,13.7130197,13.63083,,
Annex_I,OECD_Europe,BEL,Belgium,31.2611394,33.48550439,34.00061601,34.42375222,39.80189312,32.69659717,32.72616269,37.50238049,38.79423029,39.20241074,39.54211867,40.86043525,38.42232309,40.54811714,43.93604048,42.96514095,41.76383378,40.02553716,37.38093546,36.25306856,27.92164805,27.74141634,26.50427214,27.29828822,29.26786847,30.4484641,32.3917515,31.74381247,32.28846542,32.26927108,31.53046718,31.14296348,30.43744841,27.35472333,27.52753135,27.95449495,28.0284243,29.02263589,28.68737143,27.14966849,31.14577153,30.98184232,30.41786098,30.35347977,30.47201231,30.8675555,,
Annex_I,OECD_Europe,CHE,Switzerland,9.183022558,9.20881159,9.363615099,9.796938929,9.84242449,9.698034089,9.955655397,10.06586017,10.29555344,10.273736,10.32338938,10.08656862,9.901648815,10.12338664,10.19043352,10.12665415,10.14958105,9.919849172,9.855900457,9.823882335,9.519172206,9.536239465,9.467699131,9.219899774,9.168716665,9.13837828,9.039231117,8.773360828,8.745510746,8.603084482,8.776076625,8.785511512,8.638739606,8.557547306,8.498671501,8.519379002,8.497127258,8.324494588,8.336779002,8.261410585,8.286464503,8.331484089,8.369100906,8.350934245,8.342779731,8.254037674,,
Annex_I,OECD_Europe,DEU,Germany,250.7260719,250.184829,249.3615325,260.0464317,258.8070417,252.3356995,252.3834786,246.830634,251.30584,258.4952337,251.7478933,243.9163833,237.3263465,239.3577917,249.0301195,248.472756,238.9922473,237.4844237,233.2216911,237.2677358,223.1414506,220.0830291,221.7482049,211.4831553,222.8454348,215.7948546,220.7364087,211.8971821,156.0187023,148.6864995,146.4458861,144.1892468,142.4277239,140.9861755,142.7156007,140.2371643,135.8137406,138.6724901,132.7093965,131.9033248,132.476995,129.6710154,130.0989653,132.5064553,134.4656892,132.1140224,,
Annex_I,OECD_Europe,DNK,Denmark,30.2316894,30.09356022,27.62799518,28.68973779,32.39493038,30.24716945,24.95924337,30.94035221,30.18942326,28.79315592,32.66884098,26.15104485,29.07327732,34.34852164,25.84286815,25.39780838,27.30382545,25.98696408,24.87561015,26.92399915,25.45231571,24.95882316,23.42118995,23.6641927,23.31290956,23.32733005,23.35623995,23.15485084,22.56360574,22.21350205,22.29832832,21.73883516,20.97704644,21.51871246,19.91314905,19.47981263,17.72409424,18.25592394,17.53129206,17.38359649,17.86632573,17.90976477,18.33578084,18.10283909,18.45550901,18.70579284,,
Annex_I,OECD_Europe,ESP,Spain,51.39364046,52.6737152,53.98451467,57.65231121,61.20629242,61.55143195,61.70756097,61.2950715,66.68014065,67.33853922,72.65487019,67.85245356,68.74918763,66.24671994,70.95643751,69.8422249,71.70677093,71.19774706,73.97986279,72.32707346,74.27777727,72.28983369,68.20942606,69.56398309,71.31823463,74.45752651,77.53566637,78.39573744,80.53236132,81.78805846,83.68032213,82.45942041,82.84791093,84.00068838,83.61026046,80.6748894,79.35308646,81.68037394,74.48229488,73.44846893,75.46547985,72.4713452,72.73006719,73.39261994,73.52640096,74.7224862,,
Annex_I,OECD_Europe,FIN,Finland,18.50626711,18.63272337,19.46034981,20.30497709,20.62857866,20.84251825,19.10464477,18.39785741,19.56693584,20.19199389,20.60498434,19.56307612,19.30755916,20.89472498,20.53020192,19.20753696,19.20036635,18.77028064,18.55214628,19.37088086,20.23482162,19.98236763,17.16710841,17.69760968,18.14149263,18.37983533,18.71131045,18.84510618,20.97795454,20.63108542,21.28503529,22.33898375,22.91649683,23.71772367,23.23005952,22.42863606,23.14990224,23.73788777,22.08308198,20.31050879,22.64156392,21.53002114,21.03062157,21.01945214,21.13707758,20.73036055,,
Annex_I,OECD_Europe,FRA,France,215.3288512,222.4106126,227.2729688,237.9880413,240.8730364,234.0722128,229.9382553,233.8217711,236.2820426,237.4960753,233.7641367,230.1797627,229.1847403,236.2559242,242.9512207,241.3194926,240.0971872,233.858429,232.2657288,230.1973919,209.5469895,208.9091033,201.161296,202.4881852,205.0510064,209.6663307,216.7296929,214.2239932,174.9147062,160.6055301,159.7841896,157.6586204,153.9366346,150.6124785,149.820163,144.4299839,139.7828889,141.5132168,137.0857211,135.4894823,138.6912674,131.1385823,133.1045642,133.9224808,133.044908,133.1244908,,
Annex_I,OECD_Europe,FRO,Faroe Islands,0.025379734,0.024374282,0.024986875,0.025107816,0.025222682,0.025189007,0.026258782,0.025939641,0.025522017,0.025020915,0.024757382,0.02425716,0.024074294,0.024165663,0.024183182,0.02388402,0.023742776,0.024233956,0.023952619,0.024095186,0.024497164,0.024287388,0.024149676,0.024644952,0.024782897,0.024920411,0.024849959,0.025136646,0.025182426,0.025402323,0.025406341,0.024821092,0.024986548,0.025018871,0.025142636,0.024968998,0.023607735,0.023623175,0.023533904,0.023581952,0.023537975,0.023799822,0.024043837,0.024082418,0.024629808,0.024799186,,
Annex_I,OECD_Europe,GBR,United Kingdom,170.6575525,171.4125836,173.778267,177.5976962,197.2696187,206.044308,233.4797473,224.4140609,232.2112361,234.7603557,203.1492122,208.4985265,203.5850946,204.7510237,206.1686248,202.4455709,201.7897572,197.6289692,182.8083814,187.7780603,184.2805524,181.0550766,163.243906,150.0768905,152.8081465,146.9525546,149.5266248,147.3889653,146.0687829,111.1821205,107.0808001,100.873805,98.5301415,98.48263557,97.84479275,93.532577,91.63321271,91.24810794,87.5154346,85.56858877,86.82176962,84.18624835,84.62954495,85.67312166,87.05316276,86.7645628,,
Non-Annex_I,OECD_Europe,GIB,Gibraltar,0.007475115,0.007482339,0.006851046,0.007073935,0.00695628,0.007461423,0.007511181,0.007174116,0.007029501,0.008572483,0.009813703,0.009009012,0.009807037,0.009566744,0.009446131,0.009871325,0.010765316,0.01201017,0.013547451,0.013695138,0.013750908,0.016931585,0.019691074,0.020086965,0.022177141,0.021883053,0.022177435,0.02256666,0.023421728,0.024160097,0.025244179,0.025732554,0.026221851,0.026701048,0.02836226,0.029289468,0.030511474,0.030497014,0.03143704,0.033778831,0.033841926,0.032870638,0.033577025,0.0357274,0.037984214,0.040478194,,
Annex_I,OECD_Europe,GRC,Greece,17.74900871,17.91717386,18.48295151,19.47084458,20.66373062,20.62635329,21.30385413,21.33232262,22.34591158,22.70247633,22.2714554,21.39137466,23.57679521,24.55215842,24.98424421,25.23745004,24.35240114,23.13414373,23.4816751,23.67673371,23.51247945,22.92004909,22.45778831,21.08434026,21.57969145,21.01501977,21.95961233,21.10694268,20.50211481,20.64630096,20.71377965,19.92341822,19.78880354,19.95121709,19.04394028,18.96199507,18.2150816,18.35468293,17.01887341,17.08754261,17.12665359,16.53671773,15.31522872,15.24384684,14.9225813,14.77177179,,
Annex_I,OECD_Europe,GRL,Greenland,0.013016974,0.013332496,0.013815769,0.010454902,0.010765816,0.010618971,0.010578468,0.009217663,0.010052383,0.01037782,0.010875114,0.011666344,0.011880089,0.011659293,0.011424989,0.011465667,0.011531469,0.011690306,0.011647184,0.011820188,0.012006697,0.011981128,0.012099797,0.012249853,0.012305134,0.012402383,0.012461041,0.012603962,0.012708258,0.012823533,0.012476202,0.012423862,0.012166521,0.012354253,0.040975856,0.04053727,0.041748,0.03989556,0.040851358,0.037491134,0.037764687,0.039172438,0.036752323,0.036006537,0.035131649,0.036517441,,
Annex_I,OECD_Europe,IRL,Ireland,21.30680597,21.96864707,22.00972754,23.2953586,24.73705178,24.75056202,24.541917,26.12549273,26.86643476,26.54060154,26.85937807,26.04524798,25.89518337,26.58116365,26.87043262,26.16188766,26.85556368,26.53114922,26.75107809,27.44643062,28.41360585,27.58987437,27.77942222,28.5427221,29.49520252,29.51076713,29.20917945,29.56941547,30.9267011,30.91677101,30.52017577,30.22458094,29.42816355,28.23642277,28.29780813,27.63229601,27.43477014,26.57853939,25.804726,26.79816228,26.03910299,25.00352322,26.49783772,26.93490886,26.87599466,27.10155896,,
Annex_I,OECD_Europe,ISL,Iceland,1.050893548,1.039152685,1.087220701,1.129281725,1.175450079,1.2051793,1.197050359,1.211846286,1.238259193,1.214493332,1.156299587,1.171372183,1.371215079,1.382609465,1.388434522,1.411781155,1.420357877,1.406039957,1.412516055,1.421828037,1.28254372,1.260851758,1.235629876,1.255593935,1.247823035,1.204061922,1.24931589,1.229447359,1.2385521,1.245984352,1.218529343,1.254164751,1.261903111,1.263673042,1.256549075,1.258158335,1.262989167,1.256347347,1.259696204,1.263044466,1.258597799,1.253512304,1.24911662,1.14856614,1.172271802,1.184758966,,
Annex_I,OECD_Europe,ITA,Italy,88.38270963,86.39469487,84.34590227,88.40072735,87.42877687,82.60236287,87.88512277,85.36853576,90.44810841,91.37985975,86.68158376,86.03863421,82.29505186,78.21515003,79.09905322,79.21502756,80.64366557,86.47260706,88.28166057,87.67340629,88.22634404,88.34161954,86.3626178,85.19997435,84.00387173,86.51584803,86.78568715,86.25064145,86.73029758,86.96515206,89.67918574,87.44397859,88.16293666,84.39489904,84.55543108,81.36765955,64.40741446,63.2576566,59.53659112,57.40225506,57.31966426,56.87394713,56.50871032,55.91585478,55.92222171,55.84480283,,
Annex_I,OECD_Europe,LUX,Luxembourg,0.869101036,0.878808014,0.881526223,0.925073465,0.919990291,0.881729046,0.890163415,0.884204957,0.935374817,0.933095444,0.922311366,0.895386638,0.874965174,0.857565611,0.888939878,0.900606014,0.895827969,0.900863515,0.905832832,0.929289503,0.959459153,1.019400422,1.025035564,1.018961175,1.001676269,0.952479073,0.949762223,0.934709642,0.916738384,0.960088032,1.006854073,1.011286439,0.998805785,1.001004544,1.038458884,1.050347513,1.028262131,1.030226899,1.055469966,1.03016419,1.061561779,1.053616615,1.034444067,1.047289376,1.0432871,1.032418742,,
Annex_I,OECD_Europe,NLD,Netherlands,51.6681694,52.44112469,54.32421557,57.80517004,61.85292555,61.27565341,61.14525503,61.75189303,61.74158756,63.08211535,62.08162067,60.39186644,57.0823003,55.94899272,56.24072601,54.45577978,53.50869885,52.95462049,51.26286728,47.72268282,47.58347693,47.90221812,48.43440562,49.45032964,49.18426203,48.49551376,48.62639301,48.07941954,47.3410875,47.15639198,46.38470531,44.83237018,44.06360047,48.4247915,49.06995482,49.69704478,57.03824547,54.14136215,32.60014519,32.16918951,32.05171223,31.38595541,41.48388148,41.32246996,41.20578722,42.18548602,,
Annex_I,OECD_Europe,NOR,Norway,23.17660302,23.88017212,24.8064406,26.64858622,27.97726356,26.99676018,27.23499735,27.55807713,27.16855518,27.30336094,26.02193999,25.04347797,22.83357065,21.54261128,21.28503716,20.02920881,18.71271287,17.52744669,18.06234236,16.58130149,15.45033266,15.0564971,13.1119362,14.11174237,14.38553981,14.80861152,14.90391528,14.78421298,14.99209669,14.89010048,14.3009807,14.25484942,14.32561589,14.7122249,14.80317979,14.68326578,13.71846149,12.82202069,11.12623874,10.27143804,11.71659985,11.56029425,11.76675227,11.68994606,11.68576354,11.8998619,,
Annex_I,OECD_Europe,PRT,Portugal,13.87845209,13.34214927,14.19949676,14.62734948,13.29788828,13.26107165,13.60542091,14.79444585,17.23418731,17.5375907,14.68877118,14.52533729,15.57409203,15.41112591,13.7578758,14.02606026,14.85104546,14.38649062,13.73180096,14.28709227,14.23908228,14.05789419,13.92272962,13.59261994,13.5888754,14.14308781,14.37556127,14.43949258,14.56721939,14.64176377,14.73979821,13.58322981,13.54868458,13.38890045,13.58477388,13.43744087,13.18999325,13.26242455,13.06672232,12.4261192,12.75051027,11.96422472,12.25615552,12.22234714,12.31964976,12.67814715,,
